contract_symbol,last_trade_date,strike,last,bid,ask,change,percentChange,volume,open_interest,implied_volatility,inTheMoney,contract_size,currency,option_type,expiration,date,underlying,underlying_price,mid_price,bid_ask_spread,spread_pct,days_to_expiration,moneyness,delta,gamma,theta,vega
SPY250729C00620000,2025-07-29 14:56:16+00:00,620.0,15.5,16.27,16.56,-0.5799999,-3.6069648,28.0,131,0.36963520996093746,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,16.415,0.28999999999999915,0.01766676819981719,0,0.974773355944161,0.5840888135194633,3.1112671753783204e-05,-0.0,0.0
SPY250729P00620000,2025-07-29 17:02:21+00:00,620.0,0.01,0.0,0.01,-0.03,-60.000004,891.0,2111,0.1914143359375,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0258794969128024,-0.41591118648053677,3.1112671753783204e-05,-0.0,0.0
SPY250729C00621000,2025-07-29 14:56:15+00:00,621.0,15.66,15.42,15.56,0.22000027,1.4248723,9.0,315,0.35205726074218746,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,15.49,0.14000000000000057,0.00903808908973535,0,0.9763455710343936,0.5788480965520215,3.114257433160319e-05,-0.0,0.0
SPY250729P00621000,2025-07-29 17:01:16+00:00,621.0,0.02,0.01,0.02,-0.01,-50.0,392.0,2627,0.195320546875,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0242275170465982,-0.4211519034479785,3.114257433160319e-05,-0.0,0.0
SPY250729C00622000,2025-07-29 15:28:31+00:00,622.0,13.65,14.24,14.52,-1.2000008,-8.080813,19.0,343,0.3276434423828125,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,14.379999999999999,0.27999999999999936,0.019471488178024993,0,0.9779177861246261,0.5736073795845797,3.117057935652074e-05,-0.0,0.0
SPY250729P00622000,2025-07-29 16:58:29+00:00,622.0,0.02,0.01,0.02,-0.01,-50.0,151.0,3099,0.18360191406249998,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0225808490127613,-0.4263926204154202,3.117057935652074e-05,-0.0,0.0
SPY250729C00623000,2025-07-29 16:37:18+00:00,623.0,12.5,13.25,13.52,-1.3500004,-9.747294,34.0,167,0.3100654931640625,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,13.385,0.2699999999999996,0.020171834142697017,0,0.9794900012148586,0.5683666626171381,3.119668165948275e-05,-0.0,0.0
SPY250729P00623000,2025-07-29 16:59:15+00:00,623.0,0.01,0.01,0.02,-0.03,-75.0,832.0,4283,0.17188328125000002,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0209394672326444,-0.4316333373828619,3.119668165948275e-05,-0.0,0.0
SPY250729C00624000,2025-07-29 17:02:55+00:00,624.0,12.4,12.29,12.51,-0.6000004,-4.6153874,42.0,224,0.29053443847656246,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,12.399999999999999,0.22000000000000064,0.01774193548387102,0,0.981062216305091,0.5631259456496963,3.122087641983285e-05,-0.0,0.0
SPY250729P00624000,2025-07-29 16:41:44+00:00,624.0,0.02,0.01,0.02,-0.01,-33.333336,1382.0,2493,0.1601646484375,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0193033462915666,-0.4368740543503037,3.122087641983285e-05,-0.0,0.0
SPY250729C00625000,2025-07-29 16:12:09+00:00,625.0,10.67,11.24,11.52,-0.52999973,-4.7321405,207.0,316,0.274421318359375,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,11.379999999999999,0.27999999999999936,0.024604569420035097,0,0.9826344313953236,0.5578852286822547,3.124315916679522e-05,-0.0,0.0
SPY250729P00625000,2025-07-29 17:01:46+00:00,625.0,0.01,0.01,0.02,-0.02,-50.0,7541.0,5770,0.148446015625,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0176724609375,-0.4421147713177454,3.124315916679522e-05,-0.0,0.0
SPY250729C00626000,2025-07-29 17:02:43+00:00,626.0,10.32,10.39,10.53,-0.75,-6.775068,109.0,355,0.257819921875,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,10.46,0.1399999999999988,0.013384321223709252,0,0.9842066464855561,0.5526445117148129,3.1263525780851436e-05,-0.0,0.0
SPY250729P00626000,2025-07-29 17:05:07+00:00,626.0,0.01,0.01,0.02,-0.03,-75.0,2713.0,2490,0.13672738281250002,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0160467860797724,-0.4473554882851871,3.1263525780851436e-05,-0.0,0.0
SPY250729C00627000,2025-07-29 17:04:48+00:00,627.0,9.49,9.44,9.56,-0.71000004,-6.9607844,227.0,511,0.2436599072265625,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,9.5,0.120000000000001,0.012631578947368527,0,0.9857788615757886,0.5474037947473711,3.128197249500973e-05,-0.0,0.0
SPY250729P00627000,2025-07-29 17:04:39+00:00,627.0,0.02,0.01,0.02,-0.04,-66.66667,7392.0,4753,0.124032197265625,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.014426296787779,-0.45259620525262884,3.128197249500973e-05,-0.0,0.0
SPY250729C00628000,2025-07-29 17:01:47+00:00,628.0,8.2,8.46,8.55,-0.94000053,-10.28447,117.0,1274,0.22315229980468748,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,8.505,0.08999999999999986,0.010582010582010564,0,0.9873510766660212,0.5421630777799294,3.129849589596623e-05,-0.0,0.0
SPY250729P00628000,2025-07-29 17:01:39+00:00,628.0,0.02,0.01,0.02,-0.04,-66.66667,3911.0,3331,0.11133701171874999,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0128109682897093,-0.45783692222007055,3.129849589596623e-05,-0.0,0.0
SPY250729C00629000,2025-07-29 16:59:08+00:00,629.0,7.14,7.48,7.56,-1.02,-12.5,117.0,637,0.20533021240234373,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,7.52,0.07999999999999918,0.010638297872340318,0,0.9889232917562537,0.5369223608124877,3.131309292515757e-05,-0.0,0.0
SPY250729P00629000,2025-07-29 17:04:02+00:00,629.0,0.02,0.02,0.03,-0.06,-75.0,7028.0,7687,0.106454248046875,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,0,1.0112007759712838,-0.4630776391875123,3.131309292515757e-05,-0.0,0.0
SPY250729C00630000,2025-07-29 17:03:59+00:00,630.0,6.49,6.47,6.55,-0.5800004,-8.203683,949.0,1146,0.1840901904296875,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,6.51,0.08000000000000007,0.012288786482334882,0,0.9904955068464862,0.531681643845046,3.132576087970444e-05,-0.0,0.0
SPY250729P00630000,2025-07-29 17:03:57+00:00,630.0,0.03,0.02,0.03,-0.07,-77.77777,16435.0,11029,0.0937590625,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,0,1.009595695374504,-0.46831835615495404,3.132576087970444e-05,-0.0,0.0
SPY250729C00631000,2025-07-29 17:04:43+00:00,631.0,5.54,5.5,5.56,-0.55999994,-9.195401,2156.0,1048,0.165047412109375,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,5.529999999999999,0.05999999999999961,0.01084990958408673,0,0.9920677219367188,0.5264409268776042,3.1336497413245724e-05,-0.0,0.0
SPY250729P00631000,2025-07-29 17:05:20+00:00,631.0,0.03,0.03,0.04,-0.099999994,-76.92307,17538.0,6422,0.08399353515625002,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,0,1.0079957021964143,-0.47355907312239576,3.1336497413245724e-05,-0.0,0.0
SPY250729C00632000,2025-07-29 17:05:11+00:00,632.0,4.5,4.49,4.55,-0.65999985,-12.790695,8534.0,1342,0.14270876831054688,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,4.52,0.05999999999999961,0.013274336283185756,0,0.9936399370269512,0.5212002099101625,3.134530053666281e-05,-0.0,0.0
SPY250729P00632000,2025-07-29 17:05:27+00:00,632.0,0.04,0.04,0.05,-0.13,-76.4706,39292.0,9249,0.073251455078125,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,0,1.0064007722878758,-0.4787997900898375,3.134530053666281e-05,-0.0,0.0
SPY250729C00633000,2025-07-29 17:04:41+00:00,633.0,3.57,3.5,3.54,-0.70000005,-16.393444,6908.0,2413,0.11963770996093749,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,3.52,0.040000000000000036,0.011363636363636374,0,0.9952121521171837,0.5159594929427208,3.135216861869377e-05,-0.0,0.0
SPY250729P00633000,2025-07-29 17:04:55+00:00,633.0,0.05,0.05,0.06,-0.19,-79.16667,60795.0,6984,0.06104454589843751,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,0,1.00481088165235,-0.4840405070572792,3.135216861869377e-05,-0.0,0.0
SPY250729C00634000,2025-07-29 17:05:16+00:00,634.0,2.55,2.55,2.59,-0.81999993,-24.332342,30638.0,8331,0.10083906982421875,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,2.57,0.040000000000000036,0.015564202334630364,0,0.9967843672074163,0.510718775975279,3.135710038643713e-05,-0.0,0.0
SPY250729P00634000,2025-07-29 17:05:20+00:00,634.0,0.07,0.07,0.08,-0.27,-79.411766,148571.0,6910,0.048349360351562495,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.07500000000000001,0.009999999999999995,0.13333333333333325,0,1.0032260064446963,-0.4892812240247209,3.135710038643713e-05,-0.0,0.0
SPY250729C00635000,2025-07-29 17:05:18+00:00,635.0,1.64,1.62,1.65,-0.91999996,-36.22047,104064.0,9375,0.07959904785156251,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,1.635,0.029999999999999805,0.01834862385321089,0,0.9983565822976488,0.5054780590078374,3.13600949257451e-05,-0.0,0.0
SPY250729P00635000,2025-07-29 17:05:17+00:00,635.0,0.16,0.15,0.16,-0.35999998,-69.230774,267392.0,11985,0.039316247558593746,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.155,0.010000000000000009,0.06451612903225812,0,1.0016461229699802,-0.4945219409921627,3.13600949257451e-05,-0.0,0.0
SPY250729C00636000,2025-07-29 17:05:25+00:00,636.0,0.85,0.85,0.86,-0.97,-53.296703,273568.0,9169,0.06360799682617188,True,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.855,0.010000000000000009,0.01169590643274855,0,0.9999287973878813,0.5002373420403956,3.136115168150591e-05,-0.0,0.0
SPY250729P00636000,2025-07-29 17:05:29+00:00,636.0,0.36,0.36,0.37,-0.43,-54.430378,344332.0,8276,0.028940374755859376,False,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.365,0.010000000000000009,0.02739726027397263,0,1.0000712076822917,-0.4997626579596044,3.136115168150591e-05,-0.0,0.0
SPY250729C00637000,2025-07-29 17:05:30+00:00,637.0,0.34,0.33,0.34,-0.87,-71.900826,329859.0,13668,0.054452814941406254,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.335,0.010000000000000009,0.02985074626865674,0,1.0015010124781139,0.4949966250729539,3.1360270457815375e-05,-0.0,0.0
SPY250729P00637000,2025-07-29 17:05:23+00:00,637.0,0.85,0.84,0.85,-0.31999993,-27.350422,322584.0,10478,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,0.845,0.010000000000000009,0.011834319526627229,0,0.9985012371835753,-0.5050033749270462,3.1360270457815375e-05,-0.0,0.0
SPY250729C00638000,2025-07-29 17:05:21+00:00,638.0,0.11,0.1,0.11,-0.63,-85.13513,337956.0,22434,0.051767294921875,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.10500000000000001,0.009999999999999995,0.09523809523809518,0,1.0030732275683463,0.48975590810551217,3.135745141803739e-05,-0.0,0.0
SPY250729P00638000,2025-07-29 17:04:49+00:00,638.0,1.64,1.63,1.67,-0.07000005,-4.09357,193339.0,7789,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,1.65,0.040000000000000036,0.024242424242424267,0,0.9969361882224725,-0.5102440918944878,3.135745141803739e-05,-0.0,0.0
SPY250729C00639000,2025-07-29 17:05:07+00:00,639.0,0.04,0.04,0.05,-0.37,-90.243904,203985.0,13133,0.05762661132812501,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,0,1.004645442658579,0.48451519113807046,3.135269508475347e-05,-0.0,0.0
SPY250729P00639000,2025-07-29 17:04:51+00:00,639.0,2.59,2.51,2.58,0.22000003,9.442062,38899.0,1589,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,2.545,0.07000000000000028,0.02750491159135571,0,0.995376037693173,-0.5154848088619296,3.135269508475347e-05,-0.0,0.0
SPY250729C00640000,2025-07-29 17:04:24+00:00,640.0,0.03,0.02,0.03,-0.2,-86.95652,182250.0,23434,0.065439033203125,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,0,1.0062176577488113,0.47927447417062874,3.134600233960127e-05,-0.0,0.0
SPY250729P00640000,2025-07-29 17:04:41+00:00,640.0,3.53,3.52,3.58,0.37999988,12.063488,12961.0,1033,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,3.55,0.06000000000000005,0.01690140845070424,0,0.9938207626342773,-0.5207255258293713,3.134600233960127e-05,-0.0,0.0
SPY250729C00641000,2025-07-29 17:04:41+00:00,641.0,0.02,0.01,0.02,-0.099999994,-90.90909,37167.0,9500,0.07422800781250001,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.007789872839044,0.47403375720318697,3.133737442300227e-05,-0.0,0.0
SPY250729P00641000,2025-07-29 17:02:04+00:00,641.0,4.62,4.51,4.59,0.52,12.682927,3495.0,310,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,4.55,0.08000000000000007,0.0175824175824176,0,0.9922703402276716,-0.525966242796813,3.133737442300227e-05,-0.0,0.0
SPY250729C00642000,2025-07-29 17:05:11+00:00,642.0,0.01,0.01,0.02,-0.04,-80.00001,19131.0,14093,0.08594664062500001,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0093620879292764,0.46879304023574525,3.132681293377856e-05,-0.0,0.0
SPY250729P00642000,2025-07-29 17:04:56+00:00,642.0,5.57,5.48,5.57,0.5700002,11.42285,2599.0,134,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,5.525,0.08999999999999986,0.01628959276018097,0,0.9907247477974105,-0.5312069597642547,3.132681293377856e-05,-0.0,0.0
SPY250729C00643000,2025-07-29 17:00:47+00:00,643.0,0.02,0.01,0.02,-0.01,-50.0,9195.0,16967,0.0976652734375,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.010934303019509,0.46355232326830353,3.131431982865913e-05,-0.0,0.0
SPY250729P00643000,2025-07-29 17:01:16+00:00,643.0,6.75,6.54,6.63,0.4499998,7.1428537,1041.0,146,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,6.585,0.08999999999999986,0.013667425968109317,0,0.989183962808612,-0.5364476767316965,3.131431982865913e-05,-0.0,0.0
SPY250729C00644000,2025-07-29 17:00:09+00:00,644.0,0.02,0.01,0.02,0.0,0.0,4995.0,6525,0.10938390625,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,0,1.0125065181097415,0.4583116063008618,3.1299897421675614e-05,-0.0,0.0
SPY250729P00644000,2025-07-29 15:29:24+00:00,644.0,8.72,7.5,7.57,1.6000004,22.471914,1223.0,13,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,7.535,0.07000000000000028,0.009289980092899839,0,0.9876479628663626,-0.5416883936991382,3.1299897421675614e-05,-0.0,0.0
SPY250729C00645000,2025-07-29 17:00:24+00:00,645.0,0.01,0.0,0.01,0.0,0.0,10511.0,8554,0.11133701171874999,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0140787331999739,0.4530708893334201,3.1283548383447964e-05,-0.0,0.0
SPY250729P00645000,2025-07-29 15:45:39+00:00,645.0,8.84,8.46,8.56,-0.40999985,-4.4324307,377.0,3,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,8.510000000000002,0.09999999999999964,0.011750881316098664,0,0.9861167257146318,-0.5469291106665799,3.1283548383447964e-05,-0.0,0.0
SPY250729C00646000,2025-07-29 17:03:02+00:00,646.0,0.01,0.0,0.01,0.0,0.0,21409.0,3587,0.1211025390625,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0156509482902065,0.44783017236597833,3.1265275740360286e-05,-0.0,0.0
SPY250729P00646000,2025-07-29 15:28:32+00:00,646.0,10.5,8.47,11.58,0.3800001,3.754942,12.0,0,0.38281867187499996,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,10.025,3.1099999999999994,0.3102244389027431,0,0.9845902292351973,-0.5521698276340217,3.1265275740360286e-05,-0.0,0.0
SPY250729C00647000,2025-07-29 16:59:15+00:00,647.0,0.01,0.0,0.01,0.0,0.0,629.0,1088,0.132821171875,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.017223163380439,0.4425894553985366,3.1245082873627153e-05,-0.0,0.0
SPY250729P00647000,2025-07-29 16:58:09+00:00,647.0,10.87,10.53,10.78,-0.13000011,-1.1818192,42.0,2,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,10.655,0.25,0.02346316283435007,0,0.9830684514465804,-0.5574105446014633,3.1245082873627153e-05,-0.0,0.0
SPY250729C00648000,2025-07-29 16:46:37+00:00,648.0,0.01,0.0,0.01,0.0,0.0,393.0,2457,0.1445398046875,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0187953784706716,0.4373487384310949,3.1222973518250816e-05,-0.0,0.0
SPY250729P00648000,2025-07-29 15:46:01+00:00,648.0,12.24,11.45,11.77,1.6700001,15.799433,7.0,4,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,11.61,0.3200000000000003,0.027562446167097354,0,0.98155137050299,-0.5626512615689051,3.1222973518250816e-05,-0.0,0.0
SPY250729C00649000,2025-07-29 17:05:06+00:00,649.0,0.01,0.0,0.01,0.0,0.0,85.0,745,0.15235222656250003,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.020367593560904,0.4321080214636532,3.119895176186986e-05,-0.0,0.0
SPY250729P00649000,2025-07-29 16:27:53+00:00,649.0,13.45,12.6,12.71,1.96,17.058311,24.0,4,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,12.655000000000001,0.11000000000000121,0.008692216515211473,0,0.9800389646932781,-0.5678919785363468,3.119895176186986e-05,-0.0,0.0
SPY250729C00650000,2025-07-29 16:36:43+00:00,650.0,0.01,0.0,0.01,0.0,0.0,524.0,2144,0.16407085937500002,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0219398086511366,0.42686730449621146,3.117302204349965e-05,-0.0,0.0
SPY250729P00650000,2025-07-29 16:43:49+00:00,650.0,14.4,13.51,13.58,1.3499994,10.344823,16.0,7,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,13.545,0.07000000000000028,0.00516795865633077,0,0.9785312124399038,-0.5731326955037885,3.117302204349965e-05,-0.0,0.0
SPY250729C00655000,2025-07-29 14:18:05+00:00,655.0,0.01,0.0,0.01,0.0,0.0,21.0,1539,0.2148516015625,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0298008841022992,0.4006637196590028,3.10149338025007e-05,-0.0,0.0
SPY250729P00655000,2025-07-28 13:47:12+00:00,655.0,17.47,18.56,18.74,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,18.65,0.17999999999999972,0.009651474530831084,0,0.9710615085281489,-0.5993362803409972,3.10149338025007e-05,-0.0,0.0
SPY250729C00660000,2025-07-29 16:52:00+00:00,660.0,0.01,0.0,0.01,0.0,0.0,5.0,368,0.26563234375,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0376619595534617,0.3744601348217942,3.081001171218293e-05,-0.0,0.0
SPY250729P00660000,2025-07-29 14:54:36+00:00,660.0,23.23,22.5,24.9,1.0499992,4.733991,9.0,5,0.5590864404296876,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,23.7,2.3999999999999986,0.10126582278481007,0,0.9637049819483902,-0.6255398651782058,3.081001171218293e-05,-0.0,0.0
SPY250729C00665000,2025-07-22 13:33:39+00:00,665.0,0.01,0.0,0.01,0.0,0.0,160.0,175,0.31250687499999996,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0455230350046243,0.34825654998458555,3.0559195807973016e-05,-0.0,0.0
SPY250729C00670000,2025-07-28 14:10:14+00:00,670.0,0.01,0.0,0.01,0.0,0.0,12.0,88,0.35938140625,False,REGULAR,USD,C,2025-07-29,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,0,1.0533841104557868,0.3220529651473769,3.026363092590568e-05,-0.0,0.0
SPY250729P00720000,2025-07-25 14:10:34+00:00,720.0,84.75,82.5,84.91,0.0,0.0,36.0,0,1.4047881323242186,True,REGULAR,USD,P,2025-07-29,2025-07-29,SPY,636.0452880859375,83.705,2.4099999999999966,0.02879158951078187,0,0.883396233452691,-0.9399828832247095,2.522377313014691e-05,-0.0,0.0
SPY250730P00450000,2025-07-21 14:27:25+00:00,450.0,0.01,0.0,0.01,0.0,0.0,624.0,625,1.3750031249999999,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.4134339735243056,0.0,1.0762774653163887e-05,-2.6925064082215596e-07,3.5831571404650624e-06
SPY250730P00455000,2025-07-21 14:27:25+00:00,455.0,0.02,0.0,0.01,0.0,0.0,708.0,590,1.3437532812499997,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.3979017320570055,0.0,1.1390796189457216e-05,-2.7848540036260124e-07,3.792238899087015e-06
SPY250730P00460000,2025-07-21 13:33:48+00:00,460.0,0.01,0.0,0.01,0.0,0.0,84.0,200,1.3125034374999998,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.3827071480129076,0.0,1.2036853318783755e-05,-2.8743670840409973e-07,4.0073250911419824e-06
SPY250730P00470000,2025-07-24 13:47:51+00:00,470.0,0.01,0.0,0.01,0.0,0.0,,1,1.21875390625,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.3532878469913563,0.0,1.3378822780546671e-05,-2.966625563899182e-07,4.454095335261915e-06
SPY250730P00475000,2025-07-21 20:10:59+00:00,475.0,0.01,0.0,0.01,0.0,0.0,,2,1.1875040625,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.3390427117598684,0.0,1.4072263117633575e-05,-3.040379978493374e-07,4.684956407373002e-06
SPY250730P00480000,2025-07-22 16:07:55+00:00,480.0,0.01,0.0,0.01,0.0,0.0,,100,1.125004375,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.3250943501790364,0.0,1.47787956995631e-05,-3.024976952118123e-07,4.9201761669140765e-06
SPY250730P00485000,2025-07-24 14:47:20+00:00,485.0,0.01,0.0,0.01,0.0,0.0,1.0,217,1.09375453125,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.3114335836823454,0.0,1.549684171715567e-05,-3.0838402719336085e-07,5.1592289946496264e-06
SPY250730P00490000,2025-07-22 13:52:40+00:00,490.0,0.01,0.0,0.01,0.0,0.0,,30,1.0625046875000002,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.298051608338648,0.0,1.6224689785014686e-05,-3.1364333977551143e-07,5.401545133895008e-06
SPY250730P00495000,2025-07-18 17:41:50+00:00,495.0,0.05,0.0,0.01,0.0,0.0,,2,1.0312548437500002,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.2849399759311868,0.0,1.696050032152288e-05,-3.1822439830659455e-07,5.646512148710626e-06
SPY250730P00500000,2025-07-23 15:54:30+00:00,500.0,0.01,0.0,0.01,0.0,0.0,,3,0.9687503125,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.272090576171875,0.0,1.770231115024407e-05,-3.120115268356185e-07,5.8934767887279914e-06
SPY250730P00505000,2025-07-23 19:47:11+00:00,505.0,0.01,0.0,0.01,0.0,0.0,1.0,2,0.937500625,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.2594956199721534,0.0,1.8448044327009135e-05,-3.1466664706757064e-07,6.141747262032191e-06
SPY250730P00510000,2025-07-21 14:34:44+00:00,510.0,0.03,0.0,0.01,0.0,0.0,,87,0.9062509375,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.2471476236979167,0.0,1.919551418362997e-05,-3.165024177157189e-07,6.390595913085756e-06
SPY250730P00515000,2025-07-24 20:06:59+00:00,515.0,0.01,0.0,0.01,0.0,0.0,,12,0.87500125,False,REGULAR,USD,P,2025-07-30,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,1,1.2350393943416262,0.0,1.9942436565360478e-05,-3.174795132957074e-07,6.639262298076368e-06
